iteration,train_rmse_log,valid_rmse_log,rmse_log_gap,rmse_log_gap_pct_vs_train
348,0.44207276665938083,0.4318446861320208,-0.010228080527360017,-0.02313664468555875
349,0.44201530945001377,0.4318265807876596,-0.010188728662354152,-0.023050623913980894
350,0.4419547168116039,0.4314055122191857,-0.010549204592418204,-0.02386942415395718
351,0.4418310562456843,0.43138457712951717,-0.01044647911616714,-0.023643605329450354
352,0.4417938958491356,0.43138535969330516,-0.010408536155830428,-0.023559710203385764
353,0.4417411544150895,0.43136320965230385,-0.01037794476278564,-0.02349327124960114
354,0.4416462666169837,0.4312018255002657,-0.010444441116717995,-0.023648883521019102
355,0.4415809135194352,0.4311385279663766,-0.010442385553058597,-0.023647728498571077
356,0.44152120420273244,0.43135975786783504,-0.010161446334897406,-0.023014628149617914
357,0.4414292539840819,0.43135476258589284,-0.010074491398189056,-0.022822437134065305
358,0.44131853542342275,0.4313446698923998,-0.009973865531022974,-0.022600150980410457
359,0.44123283532963326,0.4312943586794504,-0.009938476650182881,-0.022524336029430155
360,0.44118852940512887,0.43127970047257747,-0.009908828932551406,-0.022459398357232572
361,0.4409752178930181,0.4312478661532699,-0.009727351739748202,-0.02205872653394343
362,0.44091345844150565,0.4312482365259669,-0.009665221915538758,-0.021920904727431918
363,0.440888773410151,0.43124875963562614,-0.009640013774524836,-0.021864956324385478
364,0.4407731735033125,0.43123577697546595,-0.009537396527846576,-0.021637878848302684
365,0.44063306959327503,0.43123880629073746,-0.009394263302537564,-0.02131992342564962
366,0.44053770314313834,0.43122006167518484,-0.009317641467953497,-0.02115061072292837
367,0.44039804166247826,0.43120660319399934,-0.009191438468478919,-0.020870752362525835
368,0.4403554041448049,0.4312034001832065,-0.009152003961598376,-0.020783221632926445
369,0.44003095193603037,0.4316849084285984,-0.008346043507431955,-0.01896694646299623
370,0.4399499739203615,0.43161745788915135,-0.008332516031210158,-0.01893968979463671
371,0.4398515506800113,0.4312042152341782,-0.008647335445833126,-0.019659667977671852
372,0.4398126943124421,0.4308498753917891,-0.008962818920652982,-0.020378718114684096
373,0.43976643602575843,0.43091858566874475,-0.008847850357013687,-0.020119430752772234
374,0.4396594713664526,0.4308981153328317,-0.008761356033620937,-0.019927595341892267
375,0.43960212590793746,0.4308078465939968,-0.008794279313940667,-0.020005088227854444
376,0.4395454038103536,0.43077349868005177,-0.00877190513030185,-0.019956766819217105
377,0.4394845818613721,0.43077377040114884,-0.008710811460223289,-0.019820516622744606
378,0.4392977832151949,0.4307593657561469,-0.008538417459048042,-0.019436513875749295
379,0.4391972833975818,0.43073525389844347,-0.008462029499138324,-0.019267035154855686
380,0.4391347153987899,0.43071223649825835,-0.00842247890053155,-0.019179715484080716
381,0.4390565326983051,0.4306869269912587,-0.008369605707046368,-0.01906270624333812
382,0.4389048064285569,0.4306516141979377,-0.00825319223061921,-0.018804059809180127
383,0.4384843021716899,0.43099836878552444,-0.007485933386165433,-0.01707229506071187
384,0.43837383243512534,0.43100269396304236,-0.007371138472082983,-0.016814731917589615
385,0.4383431093998757,0.4309974256922861,-0.00734568370758959,-0.01675784003459385
386,0.4382865455487771,0.4309975737675658,-0.007288971781211295,-0.01663060811525665
387,0.4382552530810385,0.4309361136676468,-0.00731913941339174,-0.01670063133741456
388,0.4381277135245589,0.43090600990654976,-0.007221703618009168,-0.01648310160504001
389,0.4380789076288134,0.43092980311385237,-0.0071491045149610355,-0.01631921644814388
390,0.43803372983539274,0.43064892986272624,-0.0073847999726665,-0.016858975621447257
391,0.437837045372204,0.43065044201651714,-0.0071866033556868825,-0.01641387687873138
392,0.43742654880005366,0.43064924500659135,-0.006777303793462308,-0.015493581292799383
393,0.43712455540102596,0.4306484047889097,-0.00647615061211626,-0.014815343892486028
394,0.4370926903995912,0.4306438721661782,-0.0064488182334129784,-0.014753891737510991
395,0.43688137498893587,0.43094576918677163,-0.005935605802164234,-0.013586310019085971
396,0.436776173446375,0.43049935743288276,-0.006276816013492226,-0.0143707839279902
397,0.43662938269199963,0.4304863956833988,-0.006142987008600831,-0.014069110444942553
398,0.4365369335244964,0.43050399646489296,-0.006032937059603449,-0.01381999229915081
399,0.43634122505199363,0.4302472328339644,-0.006093992218029254,-0.013966116122314834
400,0.43622963367410744,0.4301192400129045,-0.0061103936612029175,-0.014007286964295937
401,0.43611138005399086,0.4300278046920046,-0.006083575361986282,-0.013949590953653014
402,0.43605176582007443,0.42997919359413483,-0.006072572225939599,-0.013926264498709288
403,0.43601773066786076,0.42992058846280234,-0.0060971422050584145,-0.013983702441915031
404,0.43590005668459303,0.4300817604733118,-0.005818296211281215,-0.013347775762027938
405,0.4356997770709907,0.4300331496613173,-0.0056666274096734415,-0.013005807457069573
406,0.43564491406801276,0.43003316047718765,-0.005611753590825108,-0.012881485378592078
407,0.43551357247331957,0.43000323350732444,-0.005510338965995121,-0.01265250801416228
408,0.43543560480342536,0.4299990155741415,-0.005436589229283861,-0.012485403511589676
409,0.4354034310218316,0.4299803394250989,-0.00542309159673271,-0.012455325820482085
410,0.4353342997438977,0.4299261684894586,-0.005408131254439119,-0.012422938550030774
411,0.435296563236085,0.42988103367167035,-0.005415529564414656,-0.012441011535111799
412,0.43509180032014333,0.42985966005534326,-0.005232140264800067,-0.01202537087793938
413,0.43502471702511547,0.42984187639598,-0.005182840629135488,-0.011913899202275131
414,0.4350037779993962,0.4297882540123334,-0.00521552398706282,-0.011989606184684812
415,0.43495256978510394,0.4298011234441131,-0.005151446340990851,-0.011843696758789159
416,0.43473492934906727,0.429463284916675,-0.005271644432392253,-0.012126111974221938
417,0.4344350198482943,0.42971850298591,-0.004716516862384279,-0.010856668194086419
418,0.4342529872598105,0.4296145439991844,-0.004638443260626068,-0.010681430863366568
419,0.43415963063376883,0.4295715858110463,-0.004588044822722515,-0.010567644937473968
420,0.4340500232191594,0.4295310476204529,-0.0045189755987065094,-0.010411186169721271
421,0.43389545954755077,0.4294665652014286,-0.0044288943461221475,-0.010207284378454721
422,0.433658252660226,0.4294155597519286,-0.00424269290829743,-0.009783493989267181
423,0.43347841636224904,0.42940855057316635,-0.004069865789082694,-0.009388854520686425
424,0.4333884040424617,0.4293829065959251,-0.00400549744653661,-0.009242281078992984
425,0.4332928309757709,0.42937206858113125,-0.003920762394639676,-0.00904875897856459
426,0.43326018191709575,0.4293721697391564,-0.0038880121779393817,-0.008973850679597767
427,0.4330374630752788,0.4293694854544966,-0.0036679776207821924,-0.008470347102843051
428,0.4330130574061803,0.4293705148286059,-0.0036425425775744036,-0.008412084844262747
429,0.4329450654604157,0.42935950619094,-0.0035855592694757354,-0.008281788050090536
430,0.4329063930446289,0.42935763578225944,-0.003548757262369473,-0.008197516413215979
431,0.43282536509561526,0.4291227131740617,-0.003702651921553557,-0.008554609364762173
432,0.43279386209091775,0.42911266992665087,-0.0036811921642668777,-0.008505647807670533
433,0.43276469193378075,0.429104648047314,-0.003660043886466735,-0.008457353279242972
434,0.4326465037416467,0.4290551105352681,-0.003591393206378579,-0.008300987469722318
435,0.4325185490061406,0.429046087013758,-0.0034724619923826028,-0.008028469531218423
436,0.4324203328487733,0.42900996118715146,-0.003410371661621836,-0.007886705139775461
437,0.43231385346272844,0.42896716526220807,-0.0033466882005203646,-0.007741339246277234
438,0.43222484491708946,0.42895038210270464,-0.0032744628143848153,-0.0075758320070955934
439,0.4321567718382323,0.42893542430002296,-0.0032213475382093515,-0.007454117922315439
440,0.4321067910490817,0.42893128584546747,-0.003175505203614204,-0.0073488898332391825
441,0.43207866123694716,0.4289313461447355,-0.0031473150922116666,-0.007284125263676731
442,0.4319254808064183,0.42884493252384104,-0.0030805482825772557,-0.007132129081215066
443,0.4318321553132556,0.4283792815129805,-0.0034528738002750914,-0.007995870056898242
444,0.43177409629436003,0.42838750681453935,-0.0033865894798206786,-0.007843429026626662
445,0.4317410431042366,0.4283310387302408,-0.003410004373995801,-0.007898263156724048
446,0.43170445452095507,0.42833111274542995,-0.0033733417755251183,-0.00781400733811834
447,0.4316783586106663,0.4283311953546084,-0.0033471632560578835,-0.007753836135845562
448,0.4316507099549551,0.4283220681181302,-0.0033286418368249082,-0.00771142444587261
449,0.43158107459575906,0.428293118434948,-0.0032879561608110675,-0.007618397456122782
450,0.4315385232193123,0.4282587291663543,-0.003279794052957974,-0.007600234687022713
451,0.43142195132870825,0.42821607980435317,-0.003205871524355086,-0.007430942061435521
452,0.4312592396723006,0.42818885656242617,-0.0030703831098744527,-0.007119576411180276
453,0.4311970639928294,0.42816018326133753,-0.0030368807314918866,-0.007042906793869979
454,0.43110620680573336,0.4281226671304842,-0.0029835396752491694,-0.0069206604501373436
455,0.4309634106737849,0.42812012505815444,-0.0028432856156304642,-0.006597510473534542
456,0.4308572113790885,0.42808369195129176,-0.0027735194277967445,-0.006437212502302697
457,0.4307870107905485,0.4275558665593403,-0.003231144231208183,-0.007500560950708857
458,0.43072347120527243,0.4275192609087028,-0.003204210296569643,-0.007439135572536732
459,0.43063814227525266,0.4274925510002286,-0.003145591275024062,-0.007304488307525446
460,0.4305534303954886,0.42749231350133166,-0.0030611168941569455,-0.007109725943526057
461,0.43050414760181105,0.4274559136313331,-0.0030482339704779315,-0.007080614640900868
462,0.43045217532185875,0.427450270079775,-0.003001905242083769,-0.006973841495490589
463,0.43030589874801606,0.427403013281067,-0.0029028854669490567,-0.00674609731215645
464,0.4302692617444327,0.42739645184891945,-0.002872809895513251,-0.006676772316632777
465,0.4302167059150794,0.42733238769405524,-0.0028843182210241403,-0.0067043380263189425
466,0.43004704231024027,0.4273324885471263,-0.0027145537631139693,-0.00631222516618464
467,0.4299600514395689,0.4273161802781801,-0.002643871161388811,-0.006149108859152717
468,0.42980888664226685,0.4273154993086374,-0.002493387333629471,-0.005801153515247664
469,0.4296891839005791,0.4272783299075677,-0.002410853993011386,-0.005610692759651139
470,0.42942475710073386,0.42727635804022907,-0.002148399060504791,-0.005002969728642875
471,0.42938619927007643,0.4272629134738333,-0.0021232857962431573,-0.004944932556874395
472,0.4293654826472221,0.4272629339919788,-0.002102548655243286,-0.004896873969188611
473,0.42925888800383494,0.4271992661452385,-0.0020596218585964277,-0.004798087858295033
474,0.42921268825156994,0.4271919749127018,-0.002020713338868163,-0.004707953409065539
475,0.4290227065717271,0.42723083500882414,-0.001791871562902947,-0.004176635724532144
476,0.42895786070209346,0.4268981916800378,-0.002059669022055677,-0.0048015649338714285
477,0.42888917176178076,0.42687988774232505,-0.002009284019455715,-0.004684856022832252
478,0.4288656663351011,0.4268032712133837,-0.0020623951217174086,-0.004808953673866545
479,0.4288357975242103,0.4268033153474774,-0.002032482176732908,-0.0047395347787358225
480,0.42870876405204167,0.4268075432864123,-0.0019012207656293745,-0.004434760669829885
481,0.4286790965588993,0.42680323051123703,-0.0018758660476622668,-0.004375921435685232
482,0.4286295429508075,0.4266879679573558,-0.0019415749934517113,-0.004529727419359285
483,0.42857513360791477,0.4264339240426903,-0.0021412095652244556,-0.004996112460372835
484,0.4285426373714167,0.42643394744983537,-0.002108689921581308,-0.004920607047446979
485,0.4284035247638533,0.4264369677114293,-0.0019665570524239895,-0.004590431541169053
486,0.4282963912433678,0.4264045164203775,-0.0018918748229903026,-0.004417209347709157
487,0.42824796548724725,0.4263900088532189,-0.0018579566340283238,-0.004338506621775537
488,0.42807775812251586,0.426327765574871,-0.001749992547644852,-0.004088024931078068
489,0.42803960638627353,0.4260984382608504,-0.0019411681254231095,-0.004535019882415627
490,0.4280040408257758,0.4260923823352097,-0.001911658490566126,-0.004466449631825531
491,0.4279762246498006,0.42609239011449795,-0.0018838345353026642,-0.004401727074545196
492,0.4278710848834174,0.4260990782865669,-0.001772006596850506,-0.004141449748429079
493,0.4277282199067043,0.4260940475833145,-0.0016341723233898042,-0.003820585706844988
494,0.4276315322890125,0.4260899777073718,-0.0015415545816407361,-0.0036048664919285807
495,0.42754176232111507,0.42601432954597496,-0.001527432775140114,-0.003572593158730773
496,0.42752178812645214,0.42601005397224845,-0.0015117341542036922,-0.0035360400245999916
497,0.42746930572537817,0.42600835686273736,-0.0014609488626408096,-0.003417669626972881
498,0.42743900068519325,0.42597519584667665,-0.0014638048385166025,-0.003424593535381877
499,0.42731375068504174,0.4261944974106333,-0.0011192532744084271,-0.0026192774574048056
500,0.42723741846059327,0.4261706205570799,-0.0010667979035133834,-0.002496967394282158
501,0.42719120987020165,0.42616785921883554,-0.0010233506513661061,-0.0023955330253097725
502,0.42713102073741793,0.42617185841975364,-0.0009591623176642972,-0.002245592736412253
503,0.42710688367840444,0.4261673213497539,-0.0009395623286505561,-0.002199829514707638
504,0.4270736008082208,0.42616734611321944,-0.000906254695001385,-0.002122010569808885
505,0.4269256445604688,0.4261596303759283,-0.0007660141845404755,-0.0017942566681116272
506,0.42682526435115264,0.4261171717210049,-0.0007080926301477608,-0.0016589754386357204
507,0.4267161181288888,0.42603766734983983,-0.0006784507790489891,-0.001589934736995485
508,0.4266667768372327,0.42600809846238297,-0.0006586783748497305,-0.0015437770424318903
509,0.4266455966930616,0.42600267963006133,-0.0006429170630002923,-0.0015069112818309974
510,0.4266108575107377,0.4259694323450874,-0.0006414251656503001,-0.0015035368986926348
511,0.4264105897518254,0.4255798528702096,-0.000830736881615779,-0.001948208842794629
512,0.4263830919363221,0.42557985204934745,-0.0008032398869746715,-0.0018838455421084821
513,0.42629599201391416,0.4255690739372997,-0.0007269180766144578,-0.0017051956627139283
514,0.4261822057690562,0.425549293672751,-0.0006329120963051715,-0.0014850739607090498
515,0.42615196279951395,0.425540160971266,-0.0006118018282479376,-0.0014356424037773677
516,0.4260719173226808,0.4254251543729151,-0.0006467629497656779,-0.0015179666236389366
517,0.4258733197957435,0.42538861501069075,-0.0004847047850527475,-0.0011381431109260863
518,0.4257421101158715,0.4253626180610767,-0.0003794920547947611,-0.0008913660306974972
519,0.42567554049688383,0.4253416835824525,-0.0003338569144313297,-0.0007842990321727769
520,0.4255938083705942,0.42532600599490683,-0.00026780237568735377,-0.0006292440595239102
521,0.42551067191572123,0.42533551744476844,-0.00017515447095278747,-0.0004116335558969939
522,0.42543568958748973,0.4253207369127069,-0.00011495267478284221,-0.0002701998858965087
523,0.4253449323595514,0.42528235598181396,-6.25763777374333e-05,-0.0001471191331475331
524,0.4253040538783186,0.42521193930756523,-9.211457075336549e-05,-0.0002165852168898439
525,0.425269881113475,0.42519879824859647,-7.108286487855775e-05,-0.00016714765854671627
526,0.4251503137126754,0.42518090566082045,3.059194814503119e-05,7.195560524907857e-05
527,0.4251242409953366,0.4251864983026276,6.225730729103596e-05,0.0001464449713459621
528,0.4251074588246268,0.4251874470403912,7.998821576438164e-05,0.00018815999132440502
529,0.4250611725081634,0.4251798830504719,0.00011871054230849776,0.000279278725008029
530,0.425028241412921,0.4251798759631386,0.0001516345502176053,0.000356763469913262
531,0.4249293869481683,0.4251378477582979,0.00020846081012959594,0.0004905775324854702
532,0.42488376725050114,0.42512664690666657,0.00024287965616542895,0.0005716378804894021
533,0.42479020207041346,0.42511561212502524,0.0003254100546117855,0.0007660488707737316
534,0.4246787974272386,0.4251182739280858,0.00043947650084724676,0.0010348444601182226
535,0.424608315855257,0.4251084816857388,0.0005001658304817913,0.001177946384479881
536,0.42455851385319526,0.42509369960274274,0.0005351857495474732,0.0012605700559158517
537,0.42452919728115845,0.4250834725186406,0.000554275237482138,0.001305623361200881
538,0.4244421628008566,0.42480184821626565,0.000359685415409039,0.0008474309268323073
539,0.4243906353840408,0.4247772889228533,0.0003866535388125092,0.0009110793372304682
540,0.42434761309688235,0.4247266493541359,0.00037903625725355106,0.0008932211365284944
541,0.42432179801171704,0.42471897114680546,0.00039717313508841334,0.000936018693711903
542,0.4241913597816295,0.4246985322187154,0.0005071724370859232,0.001195621799904203
543,0.424151817382855,0.4246860570851301,0.0005342397022750633,0.0012595483041225283
544,0.424129905895719,0.4246860416553362,0.0005561357596172156,0.001311239202627586
545,0.42405995583243156,0.4246678109513032,0.0006078551188716252,0.001433417870542393
546,0.42402890577310703,0.424663256943851,0.000634351170743952,0.0014960092628293268
547,0.4238217217905328,0.4251837104593749,0.001361988668842129,0.0032135886360144385
548,0.4237949947841701,0.4251830563026145,0.0013880615184443945,0.003275313619858359
549,0.423772744161633,0.42512571393428933,0.0013529697726563095,0.0031926776587129146
550,0.42361558973395913,0.42531298864713357,0.0016973989131744416,0.004006932120322695
551,0.4235862946703279,0.4252845827639772,0.0016982880936493028,0.004009308410157746
552,0.4234987165341076,0.4252752608468073,0.0017765443126996905,0.004194922542478619
553,0.42346071840860355,0.4252572451492987,0.0017965267406951368,0.004242487349113788
554,0.42340665765715285,0.425243383490853,0.001836725833700148,0.004337971074577219
555,0.4232835116347352,0.42523677276025623,0.001953261125521022,0.00461454574022376
556,0.42326193268962536,0.42522965123804446,0.001967718548419095,0.004648938154950985
557,0.4232428473586402,0.4252230599913243,0.0019802126326841085,0.004678667684621615
558,0.4231976727596033,0.4251985477159661,0.002000874956362808,0.004727991397767921
559,0.42317264510357233,0.4251763154416362,0.0020036703380638676,0.004734876796144196
560,0.4230874903305,0.42515459279724394,0.0020671024667439086,0.004885756525510045
561,0.4230718439308777,0.4251490301121301,0.0020771861812524106,0.004909771735109334
562,0.4230076639458845,0.42517109819105103,0.002163434245166518,0.00511440909837342
563,0.42298598386199227,0.4251660065114795,0.0021800226494872454,0.0051538886219892385
564,0.42296564861194635,0.42515445893813625,0.002188810326189894,0.005174912746160239
565,0.4229503577749347,0.4251419113423306,0.0021915535673958653,0.005181585798686238
566,0.4228739535868099,0.42514043972303023,0.002266486136220325,0.0053597203540109925
567,0.4227293185014754,0.42513080516450574,0.002401486663030361,0.0056809086995511515
568,0.42257711771065465,0.42507894776294075,0.0025018300522861026,0.005920410612481734
569,0.422333791202672,0.4250872935018421,0.0027535022991700964,0.006519730025222466
570,0.42229582371072405,0.42504592014260284,0.00275009643187879,0.006512251074883061
571,0.4222672334294676,0.42503886400729873,0.002771630577831141,0.006563688485419965
572,0.4221814302567927,0.42507660238022404,0.002895172123431322,0.006857649143095488
573,0.4221111729076108,0.42485722406876486,0.0027460511611540617,0.006505516407534422
574,0.42206928821097256,0.42485675445459453,0.002787466243621972,0.006604285887365131
575,0.4220552752068182,0.42485675684480695,0.0028014816379887675,0.0066377126470364995
576,0.4219712833934124,0.4248376977352016,0.002866414341789192,0.0067929132967012255
577,0.42195748615507706,0.4249980841400306,0.0030405979849535414,0.007205934447708949
578,0.4218933024686189,0.4249966737139461,0.0031033712453272244,0.007355820126009368
579,0.4218544167896755,0.42502895313971545,0.003174536350039947,0.007525194056751288
580,0.4218299054179473,0.425018147912654,0.003188242494706728,0.007558123437331525
581,0.4218043017988798,0.4250139608159675,0.003209659017087696,0.007609355815953938
582,0.42174309363701085,0.42499065461869145,0.0032475609816806084,0.007700329965511527
583,0.4216334285457461,0.4249731488825112,0.0033397203367651063,0.00792090975396358
584,0.4216094003106124,0.42496470264800174,0.003355302337389343,0.007958319560515943
585,0.42155569350617655,0.42494047355040077,0.0033847800442242115,0.008029259470017378
586,0.4215196875808289,0.42492862427441414,0.0034089366935852183,0.008087253796257226
587,0.42137548068614816,0.4248925688847004,0.0035170881985522318,0.00834668451240962
588,0.421319709899645,0.424779934835764,0.003460224936118972,0.008212824738114364
589,0.42126547729975133,0.4247625372579518,0.003497059958200488,0.008301321011672066
590,0.4212511142137289,0.4245656947634451,0.003314580549716173,0.007868419661993972
591,0.4211301421754284,0.4245675829414845,0.0034374407660561213,0.008162419218675165
592,0.42110334873724575,0.42456116710007163,0.003457818362825882,0.008211329530374843
593,0.4210169290410907,0.4245725142921449,0.0035555852510541497,0.008445231072186005
594,0.4210033202803767,0.424571192964778,0.003567872684401341,0.008474690133144877
595,0.42096822902228415,0.42454999217930156,0.0035817631570174147,0.008508393056968232
596,0.4209490198856773,0.42454853932599396,0.0035995194403166675,0.008550962872640105
597,0.42085251189087663,0.4244696418306921,0.0036171299398154444,0.008594768565271946
598,0.420749208541202,0.4244696168780512,0.003720408336849168,0.008842341854304037
599,0.4207129282914613,0.42445865652022285,0.003745728228761569,0.008903287674027942
600,0.42068987499970295,0.42445327821534246,0.0037634032156395048,0.008945789854443638
601,0.42067443994853637,0.4244518321686698,0.003777392220133402,0.008979371840598428
602,0.42063181939308236,0.42441073653223316,0.0037789171391507947,0.008983906982128186
603,0.4206064136771278,0.42442985267108624,0.003823438993958428,0.009090301216598741
604,0.42045826642686684,0.4244298162920139,0.003971549865147028,0.009445764734031758
605,0.4202808230403654,0.42468004043018576,0.0043992173898203535,0.010467328387709557
606,0.4202471564551968,0.42457880047066854,0.004331644015471758,0.010307372575722739
607,0.42015346965523775,0.4245718940840724,0.004418424428834666,0.010516215497304499
608,0.42009901161702445,0.424551856218735,0.004452844601710526,0.010599512206826804
609,0.42003314112417667,0.42455013507283423,0.004516993948657566,0.010753898934184774
610,0.4200052992511795,0.4245465059299387,0.00454120667875918,0.010812260433036493
611,0.419930073430757,0.4245113729419206,0.004581299511163595,0.010909672350291942
612,0.41988189240429485,0.4244857048926921,0.004603812488397252,0.010964541628683393
613,0.41983819504088143,0.42447308456186106,0.004634889520979624,0.011039704285429068
614,0.41981540683138374,0.4244743306478554,0.0046589238164716495,0.011097553211864083
615,0.41974016740484205,0.42447716685430625,0.004736999449464208,0.01128555191358501
616,0.41972223089638905,0.42447404401007244,0.00475181311368339,0.011321328163950418
617,0.419691271034399,0.42445530454354535,0.004764033509146337,0.011351280900850245
618,0.41964441009754083,0.42437078420139357,0.004726374103852737,0.011262807248532522
619,0.41963047633900924,0.42437079527773286,0.00474031893872362,0.011296412453355822
620,0.41956941363102307,0.4242816124211329,0.004712198790109812,0.01123103504931321
621,0.41950169214846544,0.4243030812947842,0.00480138914631878,0.01144545835257209
622,0.4194800161747457,0.4243030922293855,0.00482307605463983,0.01149774928165028
623,0.4193905752782313,0.4242834732241411,0.004892897945909802,0.011666685505900472
624,0.41929132260032376,0.4242731150837443,0.004981792483420566,0.01188145858236447
625,0.4192486169573091,0.42421976118561655,0.004971144228307467,0.01185727042914411
626,0.4191883259972113,0.42421538977405276,0.005027063776841478,0.011992375419526644
627,0.4191604613920048,0.42420706055468266,0.005046599162677856,0.01203977862300854
628,0.4190268740780245,0.42431060893680517,0.005283734858780642,0.012609536966826594
629,0.4189633091621477,0.42429668202687515,0.005333372864727459,0.01272992824930961
630,0.41895276204705084,0.42428909682848753,0.005336334781436691,0.01273731853529919
631,0.4188634600642776,0.42429882761620435,0.005435367551926751,0.012976466247718659
632,0.41879722873391634,0.42427461343912015,0.005477384705203814,0.013078846585882929
633,0.4187628849865717,0.4242837844661357,0.005520899479563968,0.013183831895085459
634,0.4187380333072276,0.42427532603064283,0.005537292723415244,0.01322376350598308
635,0.4186915992174489,0.42424822897150316,0.005556629754054243,0.013271414483691105
636,0.4186180597862849,0.42423857904108075,0.005620519254795842,0.013426365928085517
637,0.4185817967027287,0.42422351343077125,0.005641716728042534,0.013478170270383753
638,0.41855369672043236,0.42421876382621837,0.005665067105786015,0.013534863388316755
639,0.4184678614363285,0.42445102755393027,0.005983166117601746,0.014297791225986676
640,0.4184241503639223,0.424414048827477,0.005989898463554744,0.014315374622485486
641,0.41835350943217325,0.42441202966121383,0.006058520229040576,0.014481820021693473
642,0.41833232549463767,0.4244061994315192,0.006073873936881524,0.014519255545695048
643,0.4181956331856116,0.4243534107381844,0.006157777552572796,0.014724633793198251
644,0.41815519591382333,0.42433205343188624,0.006176857518062906,0.014771686633151105
645,0.41799778132084403,0.42424966316207724,0.006251881841233209,0.01495673451059404
646,0.4179727691155838,0.42423570820305884,0.00626293908747505,0.014984084012762881
647,0.41795569072484834,0.4242311989623193,0.0062755082374709725,0.015014769212945856
648,0.41780644963932073,0.4242389516536425,0.006432502014321773,0.015395889699344639
649,0.4177556375514372,0.4238042478530479,0.006048610301610691,0.014478823881499243
650,0.4177140910937085,0.42379649413563325,0.0060824030419247554,0.014561163177423791
651,0.41768785104913947,0.42379413103471003,0.006106279985570562,0.01461924250425991
652,0.41758472656460355,0.42379870203863207,0.006213975474028521,0.014880753721884922
653,0.41754780377347545,0.4237667974255192,0.006218993652043758,0.014894087804656817
654,0.4175296049942389,0.42376327781694345,0.006233672822704539,0.014929894187480553
655,0.4174937460936402,0.42376436611163304,0.006270620017992834,0.015019674130846474
656,0.4174739692391448,0.42376494769128015,0.006290978452135332,0.015069151409849034
657,0.4174501758413873,0.4237603779070116,0.006310202065624271,0.015116060384705334
658,0.41737849507478114,0.4237509730457806,0.006372477970999435,0.015267863692540476
659,0.4173367781480696,0.423748891087387,0.006412112939317427,0.015364361050974598
660,0.41722726684879763,0.42373899618401023,0.0065117293352126016,0.015607151911220701
661,0.4171636318956309,0.4236902562718369,0.006526624376205992,0.015645238168409827
662,0.41696828982945894,0.4236648273977859,0.0066965375683269435,0.01606006435421227
663,0.4169343575239453,0.42366515110025715,0.006730793576311844,0.01614353304027069
664,0.41689197290185653,0.42366004176318106,0.006768068861324528,0.016234586658539107
665,0.41684327263953047,0.4236057942223144,0.0067625215827839535,0.0162231755354054
666,0.41678755852512595,0.423565062272359,0.006777503747233071,0.016261290934922405
667,0.41667521658049733,0.42356454402800653,0.006889327447509197,0.01653404659880521
668,0.41664236490102735,0.4235617732544416,0.006919408353414258,0.01660754867080776
669,0.4165792856450254,0.4235687708721656,0.006989485227140213,0.016778283193600935
670,0.4164793309307401,0.4235625006459172,0.00708316971517714,0.017007253875835345
671,0.41644030810093613,0.4235532614306059,0.007112953329669769,0.017080367080954475
672,0.41637182319676674,0.42355228689703556,0.007180463700268813,0.017245316085847406
673,0.41633121316967747,0.4235314013769961,0.007200188207318603,0.017294375198297077
674,0.41631686284100083,0.423528058616663,0.007211195775662149,0.017321411692171208
675,0.41629221375917846,0.42352062015050035,0.007228406391321884,0.01736377994209485
676,0.41621670489394896,0.4234935129489998,0.007276808055050821,0.01748321960528935
677,0.4161962426598464,0.423485099324611,0.007288856664764587,0.017513028513142313
678,0.41614724002452363,0.42348510144471213,0.007337861420188496,0.01763284894009167
679,0.4161320427696911,0.4234827997345135,0.0073507569648224025,0.0176644819656214
680,0.41608135009215735,0.42340037199239416,0.007319021900236811,0.01759036279471726
681,0.4158659111516215,0.42339360596396763,0.0075276948123461085,0.0181012547806583
682,0.4158046724410703,0.4233025064049241,0.007497833963853839,0.018032106084417476
683,0.4156495329413342,0.423317986256184,0.007668453314849777,0.01844932498921422
684,0.41560212139288166,0.42331843230324945,0.007716310910367785,0.018566582106238374
685,0.4155573599558716,0.423292297350485,0.007734937394613395,0.018613404886956578
686,0.41547580839645276,0.4232885801723948,0.007812771775942029,0.018804396352451343
687,0.41546468936475583,0.42328423610558474,0.007819546740828909,0.01882120656940779
688,0.41540655756001577,0.42325305318676726,0.007846495626751493,0.01888871392122372
689,0.4153793597828804,0.4232506813638239,0.007871321580943502,0.018949717638974305
690,0.41535071797584716,0.42311819066924833,0.007767472693401167,0.0187009973914451
691,0.41531159610373075,0.42313429042212225,0.007822694318391499,0.018835723326246
692,0.4153004424634972,0.42313172972826874,0.007831287264771558,0.01885692010901214
693,0.41524675076868295,0.42309301118578774,0.007846260417104789,0.018895416767452614
694,0.4152229816304493,0.42309741480758645,0.007874433177137152,0.018964348134625747
695,0.41517583021104737,0.42309188717718876,0.007916056966141394,0.019066757720740644
696,0.4151504045499286,0.4230921058855271,0.007941701335598517,0.019129696728124947
697,0.4151167737731902,0.42309317462482304,0.00797640085163287,0.019214836295656373
698,0.41509785845812547,0.42309318275274577,0.007995324294620298,0.019261299791617347
699,0.41506896768489815,0.4230158429033995,0.007946875218501348,0.019145915106171613
700,0.4150581064777873,0.4230078494943236,0.007949743016536281,0.019153325504224862
