store_nbr,rows_lightgbm,actual_total_sales_lightgbm,predicted_total_sales_lightgbm,rmsle_lightgbm,mae_lightgbm,wape_lightgbm,bias_lightgbm,total_bias_pct_lightgbm,total_absolute_error_lightgbm,error_contribution_pct_lightgbm,rows_baseline,actual_total_sales_baseline,predicted_total_sales_baseline,rmsle_baseline,mae_baseline,wape_baseline,bias_baseline,total_bias_pct_baseline,total_absolute_error_baseline,error_contribution_pct_baseline,rmsle_improvement_abs,rmsle_improvement_pct,mae_improvement_abs,mae_improvement_pct,wape_improvement_pp,absolute_error_reduction,absolute_error_reduction_pct,abs_total_bias_pct_lightgbm,abs_total_bias_pct_baseline,abs_total_bias_improvement_pp
40,528.0,287750.831,252945.4817892059,0.4076930181605017,102.69146400431818,0.18843070863027325,-65.91922199014037,-0.12095655498139678,54221.09299428,0.027909465730915847,528.0,287750.831,261642.25,0.45848270893756277,131.82110324658044,0.24188129108893683,-49.448049271930344,-0.09073329487621881,69601.54251419447,0.02510855716215283,0.05078969077706108,0.11077776715888699,29.129639242262257,0.22097857266277968,5.345058245866357,15380.449519914473,0.2209785726627797,0.12095655498139678,0.09073329487621881,-3.0223260105177965
44,528.0,656651.352984,706031.2357317798,0.40670267104555724,147.94110105213696,0.11895643098969085,93.52250520412859,0.07519954466458402,78112.90135552832,0.04020740311809121,528.0,656651.352984,723267.625,0.7903544566567462,268.9446319422627,0.2162529095846921,126.16712560213284,0.10144846532833258,142002.7656655147,0.05122709109743117,0.38365178561118896,0.48541737492575476,121.00353089012572,0.44991985902921044,9.729647859500124,63889.86430998637,0.44991985902921044,0.07519954466458402,0.10144846532833258,2.6248920663748567
10,528.0,114855.501021,103635.552194364,0.4055153101221527,33.399368492834554,0.15353959024559313,-21.24990308075,-0.09768751802827938,17634.866564216645,0.00907727374833997,528.0,114855.501021,99893.2890625,0.49246417346227706,43.13655081299193,0.19830220256577344,-28.33753328832911,-0.13026987671895957,22776.09882925974,0.008216412434662389,0.08694886334012436,0.176558759043991,9.737182320157373,0.22572927451642041,4.476261232018031,5141.232265043094,0.22572927451642044,0.09768751802827938,0.13026987671895957,3.2582358690680184
13,528.0,114921.912025,108624.23729088064,0.40256348763403704,33.21911406569199,0.15262269760069605,-11.927414269165446,-0.05479959933793448,17539.69222668537,0.009028284235862381,528.0,114921.912025,104504.296875,0.5156710416389412,44.52699723921689,0.20457590835411893,-19.730331990463988,-0.09064951118924788,23510.254542306517,0.008481257005933157,0.11310755400490413,0.21934051919110664,11.3078831735249,0.25395566453256246,5.195321075342288,5970.562315621148,0.2539556645325625,0.05479959933793448,0.09064951118924788,3.58499118513134
15,528.0,125263.497994,128304.5345276935,0.4016289125189162,31.04279219479284,0.1308489267929889,5.75953888957102,0.024277116497570222,16390.594278850618,0.008436803909194253,528.0,125263.497994,121633.0703125,0.4962680456512522,41.259347762705545,0.17391287939086617,-6.875818191254759,-0.02898232717143105,21784.93561870853,0.00785885314459245,0.09463913313233602,0.1907016459384185,10.216555567912707,0.2476179610659644,4.306395259787727,5394.3413398579105,0.24761796106596445,0.024277116497570222,0.02898232717143105,0.4705210673860826
23,528.0,120386.4850015,127772.37404091515,0.40149618690662653,35.067979298884836,0.15380375188776788,13.988426211013541,0.061351480104457956,18515.893069811194,0.009530768462445301,528.0,120386.4850015,128978.8203125,0.4546355924967798,37.9523206711794,0.16645411080930758,16.273364406764752,0.07137292288991529,20038.825314382724,0.007228948852189054,0.05313940559015329,0.11688351388926874,2.884341372294564,0.07599907782411058,1.2650358921539706,1522.9322445715297,0.07599907782411057,0.061351480104457956,0.07137292288991529,1.002144278545733
1,528.0,155135.629205,163862.72402250406,0.3976096439120061,43.45335691466563,0.14789234793140602,16.528588669515262,0.05625461321958387,22943.372450943454,0.011809744728657475,528.0,155135.629205,168685.21875,0.499861258316373,76.72332932636903,0.26112581675736174,25.662085597240416,0.08734028162605534,40509.917884322844,0.014613836879049076,0.10225161440436692,0.2045599908037875,33.26997241170339,0.4336356712334281,11.323346882595573,17566.54543337939,0.4336356712334281,0.05625461321958387,0.08734028162605534,3.108566840647147
33,528.0,164523.799015,160562.56547695264,0.3973394281389087,45.987088909838995,0.14758462356063892,-7.502336246301835,-0.024076963708370227,24281.18294439499,0.012498361908052664,528.0,164523.799015,155469.09375,0.4479837305934855,66.11374524436738,0.2121763398245097,-17.14906610223857,-0.05503583870060318,34908.057489025974,0.012592981782037016,0.050644302454576795,0.1130494234410781,20.126656334528384,0.304424688998285,6.459171626387078,10626.874544630984,0.30442468899828495,0.024076963708370227,0.05503583870060318,3.0958874992232954
53,528.0,178777.08179999999,188606.54903693064,0.3943080852950254,39.641332481646074,0.11707665960072254,18.61641522145953,0.054981696411886785,20930.623550309127,0.010773713483895988,528.0,178777.08179999999,188894.0,0.45465285656063914,70.72410428043986,0.2088764772536535,19.160839049171678,0.0565895700843687,37342.327060072246,0.01347113755940703,0.06034477126561372,0.13272713542835787,31.082771798793786,0.4394933257202147,9.179981765293094,16411.70350976312,0.4394933257202147,0.054981696411886785,0.0565895700843687,0.16078736724819132
28,528.0,260467.96499,240695.4808090123,0.38983805589634174,85.85219010894626,0.1740327505505867,-37.44788670641607,-0.07591138580802752,45329.956377523624,0.023332891209623344,528.0,260467.96499,232912.28125,0.47929210344843715,141.45038769040372,0.286737006999692,-52.1887803674498,-0.10579298587086491,74685.80470053316,0.026942690187394657,0.0894540475520954,0.18663784967139352,55.598197581457455,0.39305793705667835,11.270425644910532,29355.848323009537,0.39305793705667835,0.07591138580802752,0.10579298587086491,2.9881600062837395
